,County Name,GINI,Row,Space,Year,stusps
2476,"Livingston Parish, Louisiana",0.397,7,6,2010,LA
2477,"Livingston Parish, Louisiana",0.4135,7,6,2011,LA
2478,"Livingston Parish, Louisiana",0.4311,7,6,2012,LA
2479,"Livingston Parish, Louisiana",0.4533,7,6,2013,LA
2480,"Livingston Parish, Louisiana",0.4108,7,6,2014,LA
2481,"Livingston Parish, Louisiana",0.4317,7,6,2015,LA
2482,"Livingston Parish, Louisiana",0.4305,7,6,2016,LA
2483,"Livingston Parish, Louisiana",0.4055,7,6,2017,LA
2484,"Orleans Parish, Louisiana",0.542,7,6,2009,LA
2485,"Orleans Parish, Louisiana",0.54,7,6,2010,LA
2486,"Orleans Parish, Louisiana",0.5585,7,6,2011,LA
2487,"Orleans Parish, Louisiana",0.5744,7,6,2012,LA
2488,"Orleans Parish, Louisiana",0.5576,7,6,2013,LA
2489,"Orleans Parish, Louisiana",0.5883,7,6,2014,LA
2490,"Orleans Parish, Louisiana",0.5636,7,6,2015,LA
2491,"Orleans Parish, Louisiana",0.569,7,6,2016,LA
2492,"Orleans Parish, Louisiana",0.5624,7,6,2017,LA
2493,"Ouachita Parish, Louisiana",0.48200000000000004,7,6,2009,LA
2494,"Ouachita Parish, Louisiana",0.491,7,6,2010,LA
2495,"Ouachita Parish, Louisiana",0.5103,7,6,2011,LA
2496,"Ouachita Parish, Louisiana",0.4879,7,6,2012,LA
2497,"Ouachita Parish, Louisiana",0.504,7,6,2013,LA
2498,"Ouachita Parish, Louisiana",0.4905,7,6,2014,LA
2499,"Ouachita Parish, Louisiana",0.51,7,6,2015,LA
2500,"Ouachita Parish, Louisiana",0.5058,7,6,2016,LA
2501,"Ouachita Parish, Louisiana",0.5275,7,6,2017,LA
2502,"Rapides Parish, Louisiana",0.457,7,6,2009,LA
2503,"Rapides Parish, Louisiana",0.493,7,6,2010,LA
2504,"Rapides Parish, Louisiana",0.4621,7,6,2011,LA
2505,"Rapides Parish, Louisiana",0.4542,7,6,2012,LA
2506,"Rapides Parish, Louisiana",0.4899,7,6,2013,LA
2507,"Rapides Parish, Louisiana",0.4603,7,6,2014,LA
2508,"Rapides Parish, Louisiana",0.4774,7,6,2015,LA
2509,"Rapides Parish, Louisiana",0.4997,7,6,2016,LA
2510,"Rapides Parish, Louisiana",0.4829,7,6,2017,LA
2511,"St. Landry Parish, Louisiana",0.47200000000000003,7,6,2009,LA
2512,"St. Landry Parish, Louisiana",0.512,7,6,2010,LA
2513,"St. Landry Parish, Louisiana",0.4808,7,6,2011,LA
2514,"St. Landry Parish, Louisiana",0.4791,7,6,2012,LA
2515,"St. Landry Parish, Louisiana",0.4964,7,6,2013,LA
2516,"St. Landry Parish, Louisiana",0.5037,7,6,2014,LA
2517,"St. Landry Parish, Louisiana",0.5526,7,6,2015,LA
2518,"St. Landry Parish, Louisiana",0.4942,7,6,2016,LA
2519,"St. Landry Parish, Louisiana",0.4736,7,6,2017,LA
2520,"St. Tammany Parish, Louisiana",0.433,7,6,2009,LA
2521,"St. Tammany Parish, Louisiana",0.45,7,6,2010,LA
2522,"St. Tammany Parish, Louisiana",0.4599,7,6,2011,LA
2523,"St. Tammany Parish, Louisiana",0.4612,7,6,2012,LA
2524,"St. Tammany Parish, Louisiana",0.4621,7,6,2013,LA
2525,"St. Tammany Parish, Louisiana",0.4516,7,6,2014,LA
2526,"St. Tammany Parish, Louisiana",0.4647,7,6,2015,LA
2527,"St. Tammany Parish, Louisiana",0.4543,7,6,2016,LA
2528,"St. Tammany Parish, Louisiana",0.4603,7,6,2017,LA
2529,"Tangipahoa Parish, Louisiana",0.461,7,6,2009,LA
2530,"Tangipahoa Parish, Louisiana",0.45899999999999996,7,6,2010,LA
2531,"Tangipahoa Parish, Louisiana",0.4691,7,6,2011,LA
2532,"Tangipahoa Parish, Louisiana",0.4906,7,6,2012,LA
2533,"Tangipahoa Parish, Louisiana",0.4565,7,6,2013,LA
2534,"Tangipahoa Parish, Louisiana",0.4542,7,6,2014,LA
2535,"Tangipahoa Parish, Louisiana",0.4905,7,6,2015,LA
2536,"Tangipahoa Parish, Louisiana",0.4788,7,6,2016,LA
2537,"Tangipahoa Parish, Louisiana",0.4493,7,6,2017,LA
2538,"Terrebonne Parish, Louisiana",0.441,7,6,2009,LA
2539,"Terrebonne Parish, Louisiana",0.441,7,6,2010,LA
2540,"Terrebonne Parish, Louisiana",0.4268,7,6,2011,LA
2541,"Terrebonne Parish, Louisiana",0.4717,7,6,2012,LA
2542,"Terrebonne Parish, Louisiana",0.4277,7,6,2013,LA
2543,"Terrebonne Parish, Louisiana",0.4455,7,6,2014,LA
2544,"Terrebonne Parish, Louisiana",0.4564,7,6,2015,LA
2545,"Terrebonne Parish, Louisiana",0.4809,7,6,2016,LA
2546,"Terrebonne Parish, Louisiana",0.4933,7,6,2017,LA
2547,"Androscoggin County, Maine",0.41700000000000004,1,12,2009,ME
2548,"Androscoggin County, Maine",0.436,1,12,2010,ME
2549,"Androscoggin County, Maine",0.4262,1,12,2011,ME
2550,"Androscoggin County, Maine",0.465,1,12,2012,ME
2551,"Androscoggin County, Maine",0.4377,1,12,2013,ME
2552,"Androscoggin County, Maine",0.4186,1,12,2014,ME
2553,"Androscoggin County, Maine",0.4275,1,12,2015,ME
2554,"Androscoggin County, Maine",0.4154,1,12,2016,ME
2555,"Androscoggin County, Maine",0.4268,1,12,2017,ME
2556,"Aroostook County, Maine",0.409,1,12,2009,ME
2557,"Aroostook County, Maine",0.446,1,12,2010,ME
2558,"Aroostook County, Maine",0.4329,1,12,2011,ME
2559,"Aroostook County, Maine",0.4228,1,12,2012,ME
2560,"Aroostook County, Maine",0.4375,1,12,2013,ME
2561,"Aroostook County, Maine",0.4442,1,12,2014,ME
2562,"Aroostook County, Maine",0.4766,1,12,2015,ME
2563,"Aroostook County, Maine",0.4534,1,12,2016,ME
2564,"Aroostook County, Maine",0.4755,1,12,2017,ME
2565,"Cumberland County, Maine",0.452,1,12,2009,ME
2566,"Cumberland County, Maine",0.452,1,12,2010,ME
2567,"Cumberland County, Maine",0.4842,1,12,2011,ME
2568,"Cumberland County, Maine",0.4586,1,12,2012,ME
2569,"Cumberland County, Maine",0.4638,1,12,2013,ME
2570,"Cumberland County, Maine",0.4725,1,12,2014,ME
2571,"Cumberland County, Maine",0.4685,1,12,2015,ME
2572,"Cumberland County, Maine",0.4572,1,12,2016,ME
2573,"Cumberland County, Maine",0.4374,1,12,2017,ME
2574,"Kennebec County, Maine",0.43200000000000005,1,12,2009,ME
2575,"Kennebec County, Maine",0.426,1,12,2010,ME
2576,"Kennebec County, Maine",0.4146,1,12,2011,ME
2577,"Kennebec County, Maine",0.4469,1,12,2012,ME
2578,"Kennebec County, Maine",0.4208,1,12,2013,ME
2579,"Kennebec County, Maine",0.4229,1,12,2014,ME
2580,"Kennebec County, Maine",0.4269,1,12,2015,ME
2581,"Kennebec County, Maine",0.4355,1,12,2016,ME
2582,"Kennebec County, Maine",0.4507,1,12,2017,ME
2583,"Penobscot County, Maine",0.44799999999999995,1,12,2009,ME
2584,"Penobscot County, Maine",0.42200000000000004,1,12,2010,ME
2585,"Penobscot County, Maine",0.4384,1,12,2011,ME
2586,"Penobscot County, Maine",0.4338,1,12,2012,ME
2587,"Penobscot County, Maine",0.469,1,12,2013,ME
2588,"Penobscot County, Maine",0.4548,1,12,2014,ME
2589,"Penobscot County, Maine",0.4481,1,12,2015,ME
2590,"Penobscot County, Maine",0.4529,1,12,2016,ME
2591,"Penobscot County, Maine",0.456,1,12,2017,ME
2592,"York County, Maine",0.391,1,12,2009,ME
2593,"York County, Maine",0.396,1,12,2010,ME
2594,"York County, Maine",0.41600000000000004,1,12,2011,ME
2595,"York County, Maine",0.4307,1,12,2012,ME
2596,"York County, Maine",0.4426,1,12,2013,ME
2597,"York County, Maine",0.4412,1,12,2014,ME
2598,"York County, Maine",0.4127,1,12,2015,ME
2599,"York County, Maine",0.4357,1,12,2016,ME
2600,"York County, Maine",0.4448,1,12,2017,ME
2601,"Allegany County, Maryland",0.44,5,10,2009,MD
2602,"Allegany County, Maryland",0.436,5,10,2010,MD
2603,"Allegany County, Maryland",0.4628,5,10,2011,MD
2604,"Allegany County, Maryland",0.4823,5,10,2012,MD
2605,"Allegany County, Maryland",0.4489,5,10,2013,MD
2606,"Allegany County, Maryland",0.4556,5,10,2014,MD
2607,"Allegany County, Maryland",0.4426,5,10,2015,MD
2608,"Allegany County, Maryland",0.4265,5,10,2016,MD
2609,"Allegany County, Maryland",0.436,5,10,2017,MD
2610,"Anne Arundel County, Maryland",0.414,5,10,2009,MD
2611,"Anne Arundel County, Maryland",0.402,5,10,2010,MD
2612,"Anne Arundel County, Maryland",0.41,5,10,2011,MD
2613,"Anne Arundel County, Maryland",0.4119,5,10,2012,MD
2614,"Anne Arundel County, Maryland",0.4222,5,10,2013,MD
2615,"Anne Arundel County, Maryland",0.408,5,10,2014,MD
2616,"Anne Arundel County, Maryland",0.4129,5,10,2015,MD
2617,"Anne Arundel County, Maryland",0.4147,5,10,2016,MD
2618,"Anne Arundel County, Maryland",0.4052,5,10,2017,MD
2619,"Baltimore County, Maryland",0.441,5,10,2009,MD
2620,"Baltimore County, Maryland",0.43,5,10,2010,MD
2621,"Baltimore County, Maryland",0.4463,5,10,2011,MD
2622,"Baltimore County, Maryland",0.4396,5,10,2012,MD
2623,"Baltimore County, Maryland",0.4461,5,10,2013,MD
2624,"Baltimore County, Maryland",0.4485,5,10,2014,MD
2625,"Baltimore County, Maryland",0.4558,5,10,2015,MD
2626,"Baltimore County, Maryland",0.4352,5,10,2016,MD
2627,"Baltimore County, Maryland",0.4536,5,10,2017,MD
2628,"Calvert County, Maryland",0.361,5,10,2009,MD
2629,"Calvert County, Maryland",0.37,5,10,2010,MD
2630,"Calvert County, Maryland",0.3682,5,10,2011,MD
2631,"Calvert County, Maryland",0.409,5,10,2012,MD
2632,"Calvert County, Maryland",0.3685,5,10,2013,MD
2633,"Calvert County, Maryland",0.3875,5,10,2014,MD
2634,"Calvert County, Maryland",0.3525,5,10,2015,MD
2635,"Calvert County, Maryland",0.3644,5,10,2016,MD
2636,"Calvert County, Maryland",0.4024,5,10,2017,MD
2637,"Carroll County, Maryland",0.381,5,10,2009,MD
2638,"Carroll County, Maryland",0.385,5,10,2010,MD
2639,"Carroll County, Maryland",0.3827,5,10,2011,MD
2640,"Carroll County, Maryland",0.3858,5,10,2012,MD
2641,"Carroll County, Maryland",0.4068,5,10,2013,MD
2642,"Carroll County, Maryland",0.4056,5,10,2014,MD
2643,"Carroll County, Maryland",0.3902,5,10,2015,MD
2644,"Carroll County, Maryland",0.3904,5,10,2016,MD
2645,"Carroll County, Maryland",0.4018,5,10,2017,MD
2646,"Cecil County, Maryland",0.42200000000000004,5,10,2009,MD
2647,"Cecil County, Maryland",0.40299999999999997,5,10,2010,MD
2648,"Cecil County, Maryland",0.3868,5,10,2011,MD
2649,"Cecil County, Maryland",0.4136,5,10,2012,MD
2650,"Cecil County, Maryland",0.426,5,10,2013,MD
2651,"Cecil County, Maryland",0.3965,5,10,2014,MD
2652,"Cecil County, Maryland",0.395,5,10,2015,MD
2653,"Cecil County, Maryland",0.4041,5,10,2016,MD
2654,"Cecil County, Maryland",0.4083,5,10,2017,MD
2655,"Charles County, Maryland",0.35,5,10,2009,MD
2656,"Charles County, Maryland",0.371,5,10,2010,MD
2657,"Charles County, Maryland",0.3757,5,10,2011,MD
2658,"Charles County, Maryland",0.3937,5,10,2012,MD
2659,"Charles County, Maryland",0.3908,5,10,2013,MD
2660,"Charles County, Maryland",0.3799,5,10,2014,MD
2661,"Charles County, Maryland",0.3621,5,10,2015,MD
2662,"Charles County, Maryland",0.3904,5,10,2016,MD
2663,"Charles County, Maryland",0.385,5,10,2017,MD
2664,"Frederick County, Maryland",0.377,5,10,2009,MD
2665,"Frederick County, Maryland",0.377,5,10,2010,MD
2666,"Frederick County, Maryland",0.4117,5,10,2011,MD
2667,"Frederick County, Maryland",0.3827,5,10,2012,MD
2668,"Frederick County, Maryland",0.4029,5,10,2013,MD
2669,"Frederick County, Maryland",0.3929,5,10,2014,MD
2670,"Frederick County, Maryland",0.41600000000000004,5,10,2015,MD
2671,"Frederick County, Maryland",0.4057,5,10,2016,MD
2672,"Frederick County, Maryland",0.3929,5,10,2017,MD
2673,"Harford County, Maryland",0.39799999999999996,5,10,2009,MD
2674,"Harford County, Maryland",0.406,5,10,2010,MD
2675,"Harford County, Maryland",0.3998,5,10,2011,MD
2676,"Harford County, Maryland",0.3929,5,10,2012,MD
2677,"Harford County, Maryland",0.3941,5,10,2013,MD
2678,"Harford County, Maryland",0.4135,5,10,2014,MD
2679,"Harford County, Maryland",0.4234,5,10,2015,MD
2680,"Harford County, Maryland",0.4133,5,10,2016,MD
2681,"Harford County, Maryland",0.4216,5,10,2017,MD
2682,"Howard County, Maryland",0.392,5,10,2009,MD
2683,"Howard County, Maryland",0.39799999999999996,5,10,2010,MD
2684,"Howard County, Maryland",0.4012,5,10,2011,MD
2685,"Howard County, Maryland",0.3909,5,10,2012,MD
2686,"Howard County, Maryland",0.4026,5,10,2013,MD
2687,"Howard County, Maryland",0.3942,5,10,2014,MD
2688,"Howard County, Maryland",0.3899,5,10,2015,MD
2689,"Howard County, Maryland",0.401,5,10,2016,MD
2690,"Howard County, Maryland",0.413,5,10,2017,MD
2691,"Montgomery County, Maryland",0.465,5,10,2009,MD
2692,"Montgomery County, Maryland",0.46,5,10,2010,MD
2693,"Montgomery County, Maryland",0.4458,5,10,2011,MD
2694,"Montgomery County, Maryland",0.4504,5,10,2012,MD
2695,"Montgomery County, Maryland",0.4597,5,10,2013,MD
2696,"Montgomery County, Maryland",0.4582,5,10,2014,MD
2697,"Montgomery County, Maryland",0.4667,5,10,2015,MD
2698,"Montgomery County, Maryland",0.4613,5,10,2016,MD
2699,"Montgomery County, Maryland",0.4615,5,10,2017,MD
2700,"Prince George's County, Maryland",0.38,5,10,2009,MD
2701,"Prince George's County, Maryland",0.391,5,10,2010,MD
2702,"Prince George's County, Maryland",0.3973,5,10,2011,MD
2703,"Prince George's County, Maryland",0.3951,5,10,2012,MD
2704,"Prince George's County, Maryland",0.4015,5,10,2013,MD
2705,"Prince George's County, Maryland",0.3954,5,10,2014,MD
2706,"Prince George's County, Maryland",0.3961,5,10,2015,MD
2707,"Prince George's County, Maryland",0.3894,5,10,2016,MD
2708,"Prince George's County, Maryland",0.4075,5,10,2017,MD
2709,"St. Mary's County, Maryland",0.41,5,10,2009,MD
2710,"St. Mary's County, Maryland",0.374,5,10,2010,MD
2711,"St. Mary's County, Maryland",0.3821,5,10,2011,MD
2712,"St. Mary's County, Maryland",0.3779,5,10,2012,MD
2713,"St. Mary's County, Maryland",0.4055,5,10,2013,MD
2714,"St. Mary's County, Maryland",0.4135,5,10,2014,MD
2715,"St. Mary's County, Maryland",0.3866,5,10,2015,MD
2716,"St. Mary's County, Maryland",0.3917,5,10,2016,MD
2717,"St. Mary's County, Maryland",0.4101,5,10,2017,MD
2718,"Washington County, Maryland",0.41100000000000003,5,10,2009,MD
2719,"Washington County, Maryland",0.446,5,10,2010,MD
2720,"Washington County, Maryland",0.4137,5,10,2011,MD
2721,"Washington County, Maryland",0.4146,5,10,2012,MD
2722,"Washington County, Maryland",0.4214,5,10,2013,MD
2723,"Washington County, Maryland",0.4576,5,10,2014,MD
2724,"Washington County, Maryland",0.4388,5,10,2015,MD
2725,"Washington County, Maryland",0.4461,5,10,2016,MD
2726,"Washington County, Maryland",0.4509,5,10,2017,MD
2727,"Wicomico County, Maryland",0.43,5,10,2009,MD
2728,"Wicomico County, Maryland",0.444,5,10,2010,MD
2729,"Wicomico County, Maryland",0.5059,5,10,2011,MD
2730,"Wicomico County, Maryland",0.4255,5,10,2012,MD
2731,"Wicomico County, Maryland",0.4831,5,10,2013,MD
2732,"Wicomico County, Maryland",0.4501,5,10,2014,MD
2733,"Wicomico County, Maryland",0.4094,5,10,2015,MD
2734,"Wicomico County, Maryland",0.4305,5,10,2016,MD
2735,"Wicomico County, Maryland",0.4471,5,10,2017,MD
2736,"Baltimore city, Maryland",0.509,5,10,2009,MD
2737,"Baltimore city, Maryland",0.49700000000000005,5,10,2010,MD
2738,"Baltimore city, Maryland",0.4962,5,10,2011,MD
2739,"Baltimore city, Maryland",0.5008,5,10,2012,MD
2740,"Baltimore city, Maryland",0.5269,5,10,2013,MD
2741,"Baltimore city, Maryland",0.5022,5,10,2014,MD
2742,"Baltimore city, Maryland",0.5192,5,10,2015,MD
2743,"Baltimore city, Maryland",0.5211,5,10,2016,MD
2744,"Baltimore city, Maryland",0.5102,5,10,2017,MD
2745,"Barnstable County, Massachusetts",0.447,3,12,2009,MA
2746,"Barnstable County, Massachusetts",0.469,3,12,2010,MA
2747,"Barnstable County, Massachusetts",0.4553,3,12,2011,MA
2748,"Barnstable County, Massachusetts",0.4628,3,12,2012,MA
2749,"Barnstable County, Massachusetts",0.4557,3,12,2013,MA
2750,"Barnstable County, Massachusetts",0.4653,3,12,2014,MA
2751,"Barnstable County, Massachusetts",0.4593,3,12,2015,MA
2752,"Barnstable County, Massachusetts",0.4678,3,12,2016,MA
2753,"Barnstable County, Massachusetts",0.4478,3,12,2017,MA
2754,"Berkshire County, Massachusetts",0.47,3,12,2009,MA
2755,"Berkshire County, Massachusetts",0.473,3,12,2010,MA
2756,"Berkshire County, Massachusetts",0.4917,3,12,2011,MA
2757,"Berkshire County, Massachusetts",0.4646,3,12,2012,MA
2758,"Berkshire County, Massachusetts",0.4645,3,12,2013,MA
2759,"Berkshire County, Massachusetts",0.4769,3,12,2014,MA
2760,"Berkshire County, Massachusetts",0.47100000000000003,3,12,2015,MA
2761,"Berkshire County, Massachusetts",0.4463,3,12,2016,MA
2762,"Berkshire County, Massachusetts",0.4643,3,12,2017,MA
2763,"Bristol County, Massachusetts",0.444,3,12,2009,MA
2764,"Bristol County, Massachusetts",0.44799999999999995,3,12,2010,MA
2765,"Bristol County, Massachusetts",0.4557,3,12,2011,MA
2766,"Bristol County, Massachusetts",0.4525,3,12,2012,MA
2767,"Bristol County, Massachusetts",0.4622,3,12,2013,MA
2768,"Bristol County, Massachusetts",0.4486,3,12,2014,MA
2769,"Bristol County, Massachusetts",0.447,3,12,2015,MA
2770,"Bristol County, Massachusetts",0.45799999999999996,3,12,2016,MA
2771,"Bristol County, Massachusetts",0.465,3,12,2017,MA
2772,"Essex County, Massachusetts",0.469,3,12,2009,MA
2773,"Essex County, Massachusetts",0.47700000000000004,3,12,2010,MA
2774,"Essex County, Massachusetts",0.4704,3,12,2011,MA
2775,"Essex County, Massachusetts",0.48200000000000004,3,12,2012,MA
2776,"Essex County, Massachusetts",0.467,3,12,2013,MA
2777,"Essex County, Massachusetts",0.4885,3,12,2014,MA
2778,"Essex County, Massachusetts",0.4853,3,12,2015,MA
2779,"Essex County, Massachusetts",0.4801,3,12,2016,MA
2780,"Essex County, Massachusetts",0.4798,3,12,2017,MA
2781,"Franklin County, Massachusetts",0.415,3,12,2009,MA
2782,"Franklin County, Massachusetts",0.40299999999999997,3,12,2010,MA
2783,"Franklin County, Massachusetts",0.4255,3,12,2011,MA
2784,"Franklin County, Massachusetts",0.4116,3,12,2012,MA
2785,"Franklin County, Massachusetts",0.4376,3,12,2013,MA
2786,"Franklin County, Massachusetts",0.4411,3,12,2014,MA
2787,"Franklin County, Massachusetts",0.4499,3,12,2015,MA
2788,"Franklin County, Massachusetts",0.4626,3,12,2016,MA
2789,"Franklin County, Massachusetts",0.4533,3,12,2017,MA
2790,"Hampden County, Massachusetts",0.451,3,12,2009,MA
2791,"Hampden County, Massachusetts",0.45799999999999996,3,12,2010,MA
2792,"Hampden County, Massachusetts",0.4647,3,12,2011,MA
2793,"Hampden County, Massachusetts",0.47200000000000003,3,12,2012,MA
2794,"Hampden County, Massachusetts",0.473,3,12,2013,MA
2795,"Hampden County, Massachusetts",0.4696,3,12,2014,MA
2796,"Hampden County, Massachusetts",0.4655,3,12,2015,MA
2797,"Hampden County, Massachusetts",0.4518,3,12,2016,MA
2798,"Hampden County, Massachusetts",0.4886,3,12,2017,MA
2799,"Hampshire County, Massachusetts",0.43200000000000005,3,12,2009,MA
2800,"Hampshire County, Massachusetts",0.449,3,12,2010,MA
2801,"Hampshire County, Massachusetts",0.4563,3,12,2011,MA
2802,"Hampshire County, Massachusetts",0.4422,3,12,2012,MA
2803,"Hampshire County, Massachusetts",0.4449,3,12,2013,MA
2804,"Hampshire County, Massachusetts",0.4691,3,12,2014,MA
2805,"Hampshire County, Massachusetts",0.47600000000000003,3,12,2015,MA
2806,"Hampshire County, Massachusetts",0.4638,3,12,2016,MA
2807,"Hampshire County, Massachusetts",0.4373,3,12,2017,MA
2808,"Middlesex County, Massachusetts",0.461,3,12,2009,MA
2809,"Middlesex County, Massachusetts",0.46,3,12,2010,MA
2810,"Middlesex County, Massachusetts",0.467,3,12,2011,MA
2811,"Middlesex County, Massachusetts",0.4737,3,12,2012,MA
2812,"Middlesex County, Massachusetts",0.4841,3,12,2013,MA
2813,"Middlesex County, Massachusetts",0.4761,3,12,2014,MA
2814,"Middlesex County, Massachusetts",0.4641,3,12,2015,MA
2815,"Middlesex County, Massachusetts",0.4566,3,12,2016,MA
2816,"Middlesex County, Massachusetts",0.4707,3,12,2017,MA
2817,"Norfolk County, Massachusetts",0.473,3,12,2009,MA
2818,"Norfolk County, Massachusetts",0.47200000000000003,3,12,2010,MA
2819,"Norfolk County, Massachusetts",0.4622,3,12,2011,MA
2820,"Norfolk County, Massachusetts",0.4797,3,12,2012,MA
2821,"Norfolk County, Massachusetts",0.4876,3,12,2013,MA
2822,"Norfolk County, Massachusetts",0.4721,3,12,2014,MA
2823,"Norfolk County, Massachusetts",0.4755,3,12,2015,MA
2824,"Norfolk County, Massachusetts",0.484,3,12,2016,MA
2825,"Norfolk County, Massachusetts",0.4727,3,12,2017,MA
2826,"Plymouth County, Massachusetts",0.43,3,12,2009,MA
2827,"Plymouth County, Massachusetts",0.42700000000000005,3,12,2010,MA
2828,"Plymouth County, Massachusetts",0.4539,3,12,2011,MA
2829,"Plymouth County, Massachusetts",0.4342,3,12,2012,MA
2830,"Plymouth County, Massachusetts",0.4402,3,12,2013,MA
2831,"Plymouth County, Massachusetts",0.4503,3,12,2014,MA
2832,"Plymouth County, Massachusetts",0.4618,3,12,2015,MA
2833,"Plymouth County, Massachusetts",0.4362,3,12,2016,MA
2834,"Plymouth County, Massachusetts",0.444,3,12,2017,MA
2835,"Suffolk County, Massachusetts",0.512,3,12,2009,MA
2836,"Suffolk County, Massachusetts",0.5329999999999999,3,12,2010,MA
2837,"Suffolk County, Massachusetts",0.5335,3,12,2011,MA
2838,"Suffolk County, Massachusetts",0.5329999999999999,3,12,2012,MA
2839,"Suffolk County, Massachusetts",0.5202,3,12,2013,MA
2840,"Suffolk County, Massachusetts",0.5424,3,12,2014,MA
2841,"Suffolk County, Massachusetts",0.5392,3,12,2015,MA
2842,"Suffolk County, Massachusetts",0.5329999999999999,3,12,2016,MA
2843,"Suffolk County, Massachusetts",0.5343,3,12,2017,MA
2844,"Worcester County, Massachusetts",0.42700000000000005,3,12,2009,MA
2845,"Worcester County, Massachusetts",0.44,3,12,2010,MA
2846,"Worcester County, Massachusetts",0.4439,3,12,2011,MA
2847,"Worcester County, Massachusetts",0.4419,3,12,2012,MA
2848,"Worcester County, Massachusetts",0.4461,3,12,2013,MA
2849,"Worcester County, Massachusetts",0.4558,3,12,2014,MA
2850,"Worcester County, Massachusetts",0.4601,3,12,2015,MA
2851,"Worcester County, Massachusetts",0.4512,3,12,2016,MA
2852,"Worcester County, Massachusetts",0.4659,3,12,2017,MA
2853,"Allegan County, Michigan",0.392,3,9,2009,MI
2854,"Allegan County, Michigan",0.41200000000000003,3,9,2010,MI
2855,"Allegan County, Michigan",0.4016,3,9,2011,MI
2856,"Allegan County, Michigan",0.4393,3,9,2012,MI
2857,"Allegan County, Michigan",0.4081,3,9,2013,MI
2858,"Allegan County, Michigan",0.409,3,9,2014,MI
2859,"Allegan County, Michigan",0.4,3,9,2015,MI
2860,"Allegan County, Michigan",0.3837,3,9,2016,MI
2861,"Allegan County, Michigan",0.4066,3,9,2017,MI
2862,"Bay County, Michigan",0.41700000000000004,3,9,2009,MI
2863,"Bay County, Michigan",0.40399999999999997,3,9,2010,MI
2864,"Bay County, Michigan",0.429,3,9,2011,MI
2865,"Bay County, Michigan",0.4135,3,9,2012,MI
2866,"Bay County, Michigan",0.4458,3,9,2013,MI
2867,"Bay County, Michigan",0.4573,3,9,2014,MI
2868,"Bay County, Michigan",0.4148,3,9,2015,MI
2869,"Bay County, Michigan",0.4429,3,9,2016,MI
2870,"Bay County, Michigan",0.4563,3,9,2017,MI
2871,"Berrien County, Michigan",0.475,3,9,2009,MI
2872,"Berrien County, Michigan",0.461,3,9,2010,MI
2873,"Berrien County, Michigan",0.4527,3,9,2011,MI
2874,"Berrien County, Michigan",0.4541,3,9,2012,MI
2875,"Berrien County, Michigan",0.4572,3,9,2013,MI
2876,"Berrien County, Michigan",0.4599,3,9,2014,MI
2877,"Berrien County, Michigan",0.4986,3,9,2015,MI
2878,"Berrien County, Michigan",0.4783,3,9,2016,MI
2879,"Berrien County, Michigan",0.4787,3,9,2017,MI
